price,num_bath,num_bed,num_parking,property_size,suburb_population,suburb_median_income,suburb_sqkm,suburb_lat,suburb_lng,suburb_elevation,cash_rate,property_inflation_index,km_from_cbd,days_since_sale
1200000,3,3,2,327,10737,33644,4.135,-33.8105,151.06162,40,1.5,169.8,15.0,2358
820000,1,3,2,581,17375,41756,9.233,-34.05778,151.01793,147,1.5,169.8,27.77,2358
745000,2,4,3,862,4539,39832,4.236,-34.08232,150.70072,82,1.5,169.8,52.86,2358
690000,1,3,1,575,6390,28288,2.539,-33.35917,151.48543,10,1.5,169.8,61.67,2358
2200070,2,4,2,1254,17371,47424,9.766,-33.72353,151.11725,194,1.5,169.8,17.9,2357
1160000,2,3,2,658,22168,38792,8.386,-33.69724,151.10055,187,1.5,169.8,21.2,2357
1125000,1,3,1,702,3806,39624,3.67,-33.82647,151.03151,4,1.5,169.8,17.06,2357
695000,1,3,1,393,5590,35152,2.316,-33.80002,150.94399,58,1.5,169.8,25.65,2357
2325000,2,4,3,697,997,54132,0.721,-33.65154,151.28137,73,1.5,169.8,24.6,2356
1751000,1,2,1,199,4798,70304,0.762,-33.82557,151.20362,97,1.5,169.8,4.43,2356
855000,1,3,2,556,17375,41756,9.233,-34.05778,151.01793,147,1.5,169.8,27.77,2356
1705000,3,4,2,617,10860,36712,5.36,-33.79673,151.1332,59,1.5,169.8,10.39,2355
1650000,3,5,2,628,3161,47320,2.195,-33.76268,151.26932,34,1.5,169.8,12.63,2355
1400000,1,3,1,468,5501,34736,0.546,-33.95297,151.22753,20,1.5,169.8,9.88,2355
1330000,2,3,2,169,5501,34736,0.546,-33.95297,151.22753,20,1.5,169.8,9.88,2355
1260000,2,4,3,854,6305,43576,10.218,-33.6556,151.10003,201,1.5,169.8,25.37,2355
1092500,2,4,3,784,17375,41756,9.233,-34.05778,151.01793,147,1.5,169.8,27.77,2355
736000,2,3,2,233,5590,35152,2.316,-33.80002,150.94399,58,1.5,169.8,25.65,2355
685000,1,2,2,981,6390,28288,2.539,-33.35917,151.48543,10,1.5,169.8,61.67,2355
1042000,2,3,2,651,17375,41756,9.233,-34.05778,151.01793,147,1.5,169.8,27.77,2353
825000,3,4,2,480,4765,50336,13.744,-33.99074,150.74247,81,1.5,169.8,45.41,2353
690000,1,3,1,639,9311,22724,2.504,-33.93623,150.89729,34,1.5,169.8,29.97,2353
672700,1,3,1,394,6197,32032,1.809,-33.82166,150.97206,29,1.5,169.8,22.54,2353
545000,1,3,1,215,9311,22724,2.504,-33.93623,150.89729,34,1.5,169.8,29.97,2353
520000,2,3,2,916,3511,27456,2.094,-33.22787,151.53669,15,1.5,169.8,76.92,2353
482000,1,3,4,557,3511,27456,2.094,-33.22787,151.53669,15,1.5,169.8,76.92,2353
2100000,4,4,2,500,10817,46800,3.211,-33.94907,151.19881,6,1.5,169.8,9.37,2352
1500000,3,4,2,728,7457,41288,2.605,-33.75228,151.25889,119,1.5,169.8,13.32,2352
670000,2,5,4,768,4104,34320,4.586,-33.42768,151.372,20,1.5,169.8,50.8,2352
620000,1,3,1,924,4539,39832,4.236,-34.08232,150.70072,82,1.5,169.8,52.86,2352
1000000,1,3,2,1012,6032,19812,3.926,-33.88432,150.98067,23,1.5,169.8,21.31,2351
3700000,3,4,2,822,8207,48932,2.197,-33.71505,151.29588,0,1.5,169.8,18.45,2350
2550000,3,4,3,1129,6160,40560,3.859,-33.97301,151.00632,33,1.5,169.8,22.31,2350
1300000,3,4,3,1480,17371,47424,9.766,-33.72353,151.11725,194,1.5,169.8,17.9,2350
1000000,3,5,2,540,4765,50336,13.744,-33.99074,150.74247,81,1.5,169.8,45.41,2350
912000,1,3,2,556,17375,41756,9.233,-34.05778,151.01793,147,1.5,169.8,27.77,2350
605000,2,4,2,570,3511,27456,2.094,-33.22787,151.53669,15,1.5,169.8,76.92,2350
2030000,2,4,4,685,1035,47528,0.369,-33.98937,151.10096,12,1.5,169.8,17.07,2349
980000,2,4,3,582,10012,36764,6.708,-33.93142,150.83406,66,1.5,169.8,35.53,2349
670000,2,3,2,227,6197,32032,1.809,-33.82166,150.97206,29,1.5,169.8,22.54,2349
2070000,3,5,2,700,5147,30784,1.042,-33.97767,151.10598,37,1.5,169.8,15.75,2348
366000,1,2,1,84,17023,22204,2.187,-33.91825,151.07547,33,1.5,169.8,13.76,2348
1394000,1,5,2,667,8207,48932,2.197,-33.71505,151.29588,0,1.5,169.8,18.45,2347
1725000,2,4,1,657,4793,25792,1.777,-33.51595,151.33432,6,1.5,169.8,40.41,2332
1480000,1,3,2,702,8780,39728,13.636,-33.72159,151.21169,156,1.5,169.8,15.92,2332
660000,1,1,0,68,10078,45604,0.805,-33.90769,151.2083,23,1.5,169.8,4.72,2332
940000,3,5,2,410,4985,51116,6.388,-34.02724,150.77608,117,1.5,169.8,43.95,2331
830000,1,2,1,89,15029,55484,1.578,-33.89994,151.18038,24,1.5,169.8,4.73,2331
805000,2,3,1,223,5590,35152,2.316,-33.80002,150.94399,58,1.5,169.8,25.65,2331
700000,1,3,1,395,10012,36764,6.708,-33.93142,150.83406,66,1.5,169.8,35.53,2331
1525000,3,4,3,696,8780,39728,13.636,-33.72159,151.21169,156,1.5,169.8,15.92,2330
935000,2,4,2,551,4104,34320,4.586,-33.42768,151.372,20,1.5,169.8,50.8,2330
795000,2,3,2,228,4740,32188,1.347,-33.80329,151.04263,30,1.5,169.8,16.94,2330
620000,2,3,1,547,10643,25844,16.01,-33.50285,151.29727,123,1.5,169.8,40.99,2330
550000,2,3,1,650,4104,34320,4.586,-33.42768,151.372,20,1.5,169.8,50.8,2330
795000,2,4,2,604,4765,50336,13.744,-33.99074,150.74247,81,1.5,169.8,45.41,2329
730000,2,3,1,321,8952,44096,2.591,-33.95266,150.93951,15,1.5,169.8,26.82,2329
705000,2,4,1,290,4765,50336,13.744,-33.99074,150.74247,81,1.5,169.8,45.41,2329
617562,2,4,2,790,4099,25116,2.433,-33.26125,151.48444,37,1.5,169.8,71.67,2329
2650000,1,3,1,284,4798,70304,0.762,-33.82557,151.20362,97,1.5,169.8,4.43,2328
1680000,2,4,1,288,1376,44876,0.374,-33.86584,151.14375,10,1.5,169.8,6.12,2328
1400000,1,3,1,2087,12551,29276,9.568,-34.03164,150.84989,71,1.5,169.8,38.06,2328
1180000,2,4,2,569,5606,40768,2.679,-33.98105,151.04426,47,1.5,169.8,20.0,2328
1025000,3,5,3,700,11703,43680,10.226,-34.06403,150.76318,115,1.5,169.8,46.81,2328
800000,2,4,2,683,11703,43680,10.226,-34.06403,150.76318,115,1.5,169.8,46.81,2328
752000,1,3,1,124,12786,34684,2.516,-33.96482,151.08475,62,1.5,169.8,16.01,2328
685000,2,4,2,613,4104,34320,4.586,-33.42768,151.372,20,1.5,169.8,50.8,2328
590000,1,3,1,645,5584,36764,2.596,-34.06927,150.83989,115,1.5,169.8,41.01,2328
2200000,2,4,1,316,8725,75764,1.834,-33.86465,151.17428,17,1.5,169.8,3.3,2327
2000137,2,4,2,993,17371,47424,9.766,-33.72353,151.11725,194,1.5,169.8,17.9,2327
1600000,2,3,2,924,17371,47424,9.766,-33.72353,151.11725,194,1.5,169.8,17.9,2327
1325000,2,3,1,192,26592,41236,5.771,-33.91228,151.15592,14,1.5,169.8,7.23,2327
1162000,1,3,1,613,24373,22672,7.405,-33.8989,151.05729,37,1.5,169.8,14.61,2327
915000,3,5,4,670,6390,28288,2.539,-33.35917,151.48543,10,1.5,169.8,61.67,2327
2160000,1,2,1,263,2376,65936,2.23,-33.89787,151.23244,38,1.5,169.8,4.19,2325
825000,2,2,1,116,26592,41236,5.771,-33.91228,151.15592,14,1.5,169.8,7.23,2325
785000,2,4,2,848,11703,43680,10.226,-34.06403,150.76318,115,1.5,169.8,46.81,2325
650000,1,3,2,556,14704,33176,6.808,-33.77213,150.845,43,1.5,169.8,35.32,2325
2750000,2,4,2,1752,17300,48464,14.264,-33.72491,151.16978,167,1.5,169.8,15.99,2324
1440000,2,3,3,226,10078,45604,0.805,-33.90769,151.2083,23,1.5,169.8,4.72,2324
1370000,2,5,2,556,5606,40768,2.679,-33.98105,151.04426,47,1.5,169.8,20.0,2324
670000,2,3,2,633,5944,39104,2.659,-34.02019,150.81645,67,1.5,169.8,40.23,2324
645000,1,3,2,312,8952,44096,2.591,-33.95266,150.93951,15,1.5,169.8,26.82,2324
1950000,2,3,2,545,4257,42484,11.614,-33.69054,151.15407,169,1.5,169.8,20.05,2323
1205000,2,4,2,1570,3034,41704,3.009,-33.72773,150.63789,238,1.5,169.8,55.12,2323
1180000,2,2,2,227,26592,41236,5.771,-33.91228,151.15592,14,1.5,169.8,7.23,2323
851500,2,3,2,226,10737,33644,4.135,-33.8105,151.06162,40,1.5,169.8,15.0,2323
750000,1,3,1,556,9311,22724,2.504,-33.93623,150.89729,34,1.5,169.8,29.97,2323
585000,1,3,1,677,5584,36764,2.596,-34.06927,150.83989,115,1.5,169.8,41.01,2323
570000,1,3,2,544,10643,25844,16.01,-33.50285,151.29727,123,1.5,169.8,40.99,2323
1080000,2,4,2,562,5606,40768,2.679,-33.98105,151.04426,47,1.5,169.8,20.0,2322
2520000,2,6,2,1625,4740,32188,1.347,-33.80329,151.04263,30,1.5,169.8,16.94,2321
1550000,2,4,2,1600,11919,49920,6.001,-33.73444,151.12793,183,1.5,169.8,16.36,2321
1290000,1,3,1,676,4740,32188,1.347,-33.80329,151.04263,30,1.5,169.8,16.94,2321
1100000,1,3,3,695,25798,39260,5.26,-33.81479,151.00875,33,1.5,169.8,19.44,2321
670000,2,4,1,683,5944,39104,2.659,-34.02019,150.81645,67,1.5,169.8,40.23,2321
2431000,3,3,2,580,26592,41236,5.771,-33.91228,151.15592,14,1.5,169.8,7.23,2320
2300000,2,3,1,217,4798,70304,0.762,-33.82557,151.20362,97,1.5,169.8,4.43,2320
1801000,2,4,2,1100,17300,48464,14.264,-33.72491,151.16978,167,1.5,169.8,15.99,2320
1795000,1,4,1,493,10817,58084,2.58,-33.81806,151.16504,57,1.5,169.8,6.67,2320
1200000,3,6,2,855,8952,44096,2.591,-33.95266,150.93951,15,1.5,169.8,26.82,2320
2190000,2,5,2,620,3329,38636,1.031,-33.90113,151.11777,21,1.5,169.8,9.41,2318
1790000,2,4,2,973,17371,47424,9.766,-33.72353,151.11725,194,1.5,169.8,17.9,2318
880000,1,3,0,556,24373,22672,7.405,-33.8989,151.05729,37,1.5,169.8,14.61,2318
685000,2,3,1,320,4985,51116,6.388,-34.02724,150.77608,117,1.5,169.8,43.95,2318
2000000,3,3,2,155,10078,45604,0.805,-33.90769,151.2083,23,1.5,169.8,4.72,2317
700000,1,3,1,601,10643,25844,16.01,-33.50285,151.29727,123,1.5,169.8,40.99,2317
660000,2,3,1,358,14704,33176,6.808,-33.77213,150.845,43,1.5,169.8,35.32,2317
550000,1,2,0,62,26592,41236,5.771,-33.91228,151.15592,14,1.5,169.8,7.23,2317
530000,1,3,1,689,3511,27456,2.094,-33.22787,151.53669,15,1.5,169.8,76.92,2317
805000,2,4,2,560,11703,43680,10.226,-34.06403,150.76318,115,1.5,169.8,46.81,2316
1620000,2,2,0,121,8725,75764,1.834,-33.86465,151.17428,17,1.5,169.8,3.3,2315
1525000,1,3,0,297,26592,41236,5.771,-33.91228,151.15592,14,1.5,169.8,7.23,2315
800000,3,6,2,758,3700,32708,1.916,-33.41886,151.35564,25,1.5,169.8,51.31,2315
606000,2,3,2,714,4099,25116,2.433,-33.26125,151.48444,37,1.5,169.8,71.67,2315
1300000,2,4,2,620,11919,49920,6.001,-33.73444,151.12793,183,1.5,166.6,16.36,2302
699000,1,4,2,735,4539,39832,4.236,-34.08232,150.70072,82,1.5,166.6,52.86,2302
1550000,1,3,1,164,10341,46228,1.517,-33.88889,151.18298,36,1.5,166.6,3.63,2301
1860000,2,3,0,177,8725,75764,1.834,-33.86465,151.17428,17,1.5,166.6,3.3,2300
1180000,2,3,2,233,11919,49920,6.001,-33.73444,151.12793,183,1.5,166.6,16.36,2300
1105000,1,3,1,797,9301,33228,4.782,-33.76129,150.72784,42,1.5,166.6,46.09,2300
1000000,3,5,2,582,14704,33176,6.808,-33.77213,150.845,43,1.5,166.6,35.32,2300
465000,1,3,1,638,4099,25116,2.433,-33.26125,151.48444,37,1.5,166.6,71.67,2300
2785000,4,5,2,604,11436,57408,2.363,-33.8057,151.16111,56,1.5,166.6,7.99,2299
2175000,2,3,1,121,15029,55484,1.578,-33.89994,151.18038,24,1.5,166.6,4.73,2299
1320000,1,2,0,132,15029,55484,1.578,-33.89994,151.18038,24,1.5,166.6,4.73,2299
880000,1,3,1,740,5590,35152,2.316,-33.80002,150.94399,58,1.5,166.6,25.65,2299
620000,1,3,2,390,15662,30368,7.072,-33.95198,150.89671,44,1.5,166.6,30.52,2299
900000,2,4,4,620,15662,30368,7.072,-33.95198,150.89671,44,1.5,166.6,30.52,2297
750000,2,4,2,706,11703,43680,10.226,-34.06403,150.76318,115,1.5,166.6,46.81,2297
505000,1,3,1,742,3511,27456,2.094,-33.22787,151.53669,15,1.5,166.6,76.92,2297
1300000,1,2,0,202,26592,41236,5.771,-33.91228,151.15592,14,1.5,166.6,7.23,2296
900000,1,3,1,727,4793,25792,1.777,-33.51595,151.33432,6,1.5,166.6,40.41,2295
650000,2,5,2,1110,4104,34320,4.586,-33.42768,151.372,20,1.5,166.6,50.8,2295
465000,1,3,2,524,8367,26468,3.087,-33.25377,151.50567,14,1.5,166.6,73.16,2295
1675000,2,4,2,765,3962,44408,1.86,-34.0446,151.1403,16,1.5,166.6,20.92,2294
668000,1,4,2,564,5892,33696,8.905,-33.63042,150.79928,18,1.5,166.6,46.1,2294
445000,1,3,0,506,8367,26468,3.087,-33.25377,151.50567,14,1.5,166.6,73.16,2294
919000,2,4,2,512,4793,25792,1.777,-33.51595,151.33432,6,1.5,166.6,40.41,2293
805000,2,3,2,518,4793,25792,1.777,-33.51595,151.33432,6,1.5,166.6,40.41,2293
780000,1,2,1,99,11919,49920,6.001,-33.73444,151.12793,183,1.5,166.6,16.36,2293
540000,1,2,2,186,15662,30368,7.072,-33.95198,150.89671,44,1.5,166.6,30.52,2293
486000,1,3,1,455,8367,26468,3.087,-33.25377,151.50567,14,1.5,166.6,73.16,2293
450000,1,2,1,493,8367,26468,3.087,-33.25377,151.50567,14,1.5,166.6,73.16,2293
2100000,4,6,2,690,2833,33280,0.727,-33.89006,151.09611,21,1.5,166.6,10.88,2292
2010000,3,5,3,790,3376,40924,3.502,-33.68827,151.11987,153,1.5,166.6,21.32,2292
1900000,2,4,2,772,2243,48152,1.654,-33.75721,151.0782,110,1.5,166.6,17.09,2292
1650000,1,2,0,196,10341,46228,1.517,-33.88889,151.18298,36,1.5,166.6,3.63,2292
1443300,2,4,2,526,11919,49920,6.001,-33.73444,151.12793,183,1.5,166.6,16.36,2292
1080000,1,2,0,125,8725,75764,1.834,-33.86465,151.17428,17,1.5,166.6,3.3,2292
805000,1,3,2,670,6390,28288,2.539,-33.35917,151.48543,10,1.5,166.6,61.67,2292
775000,2,4,1,556,15662,30368,7.072,-33.95198,150.89671,44,1.5,166.6,30.52,2292
2100000,2,3,1,272,7006,72020,1.553,-33.82277,151.21527,66,1.5,166.6,4.73,2291
1975000,1,3,2,898,3711,47788,2.331,-33.76741,151.18832,107,1.5,166.6,11.02,2290
780000,2,4,2,600,15662,30368,7.072,-33.95198,150.89671,44,1.5,166.6,30.52,2290
660000,2,3,2,301,6390,28288,2.539,-33.35917,151.48543,10,1.5,166.6,61.67,2290
590000,2,3,2,644,6069,29952,5.215,-33.25323,151.47277,17,1.5,166.6,72.13,2290
580000,1,3,1,353,11703,43680,10.226,-34.06403,150.76318,115,1.5,166.6,46.81,2290
560000,1,2,1,124,5590,35152,2.316,-33.80002,150.94399,58,1.5,166.6,25.65,2290
355000,1,1,1,588,3511,27456,2.094,-33.22787,151.53669,15,1.5,166.6,76.92,2290
690000,2,4,3,555,9209,35620,2.958,-33.75211,150.83639,58,1.5,166.6,36.79,2289
632500,2,5,1,613,5584,36764,2.596,-34.06927,150.83989,115,1.5,166.6,41.01,2289
2900000,4,4,2,392,4583,55276,0.445,-33.88032,151.18079,16,1.5,166.6,3.18,2288
1795000,2,3,0,739,10817,58084,2.58,-33.81806,151.16504,57,1.5,166.6,6.67,2288
1679000,2,3,2,1024,1340,53404,1.036,-33.79242,151.21235,59,1.5,166.6,8.07,2288
825000,3,5,3,639,6069,29952,5.215,-33.25323,151.47277,17,1.5,166.6,72.13,2288
775000,2,4,3,380,15662,30368,7.072,-33.95198,150.89671,44,1.5,166.6,30.52,2288
610000,2,4,2,581,8367,26468,3.087,-33.25377,151.50567,14,1.5,166.6,73.16,2288
1840000,2,4,2,930,17300,48464,14.264,-33.72491,151.16978,167,1.5,166.6,15.99,2287
1120000,2,4,3,582,6390,28288,2.539,-33.35917,151.48543,10,1.5,166.6,61.67,2287
1011000,1,2,1,139,8725,75764,1.834,-33.86465,151.17428,17,1.5,166.6,3.3,2286
915000,2,4,2,639,4793,25792,1.777,-33.51595,151.33432,6,1.5,166.6,40.41,2286
785000,2,4,2,820,4104,34320,4.586,-33.42768,151.372,20,1.5,166.6,50.8,2286
750000,2,3,2,1195,4104,34320,4.586,-33.42768,151.372,20,1.5,166.6,50.8,2286
658000,1,3,1,392,15662,30368,7.072,-33.95198,150.89671,44,1.5,166.6,30.52,2286
607000,1,2,2,125,11318,34320,3.101,-33.80641,150.96973,26,1.5,166.6,23.17,2286
2038000,2,3,1,679,10082,51896,3.923,-33.78256,151.18105,89,1.5,166.6,9.54,2285
1861000,2,3,2,197,469,57928,0.273,-33.84211,151.13803,8,1.5,166.6,7.12,2285
1012500,2,3,1,948,530,29588,0.55,-33.36239,151.49762,21,1.5,166.6,61.83,2285
755000,2,4,3,529,6366,41288,2.115,-33.63844,150.80041,22,1.5,166.6,45.52,2285
593000,1,3,1,559,5944,39104,2.659,-34.02019,150.81645,67,1.5,166.6,40.23,2285
1350000,2,3,1,402,29822,25116,4.226,-33.96268,151.1006,64,1.5,166.6,14.81,2272
1160000,2,4,2,609,11349,38168,8.691,-33.44581,151.42873,68,1.5,166.6,50.75,2272
1099000,2,4,4,923,11318,34320,3.101,-33.80641,150.96973,26,1.5,166.6,23.17,2272
787500,2,3,1,309,8952,44096,2.591,-33.95266,150.93951,15,1.5,166.6,26.82,2272
780000,2,3,2,658,4104,34320,4.586,-33.42768,151.372,20,1.5,166.6,50.8,2272
775500,2,4,2,904,3511,27456,2.094,-33.22787,151.53669,15,1.5,166.6,76.92,2272
650000,1,3,1,651,11349,38168,8.691,-33.44581,151.42873,68,1.5,166.6,50.75,2272
600000,2,2,1,116,11318,34320,3.101,-33.80641,150.96973,26,1.5,166.6,23.17,2272
430000,1,3,1,321,4099,25116,2.433,-33.26125,151.48444,37,1.5,166.6,71.67,2272
1900000,2,4,0,240,8725,75764,1.834,-33.86465,151.17428,17,1.5,166.6,3.3,2271
1250000,3,5,4,582,3360,29120,2.814,-33.23957,151.56058,3,1.5,166.6,76.65,2271
735000,2,2,2,128,23841,35412,3.414,-33.88947,151.12753,38,1.5,166.6,8.08,2271
680000,1,3,2,565,15662,30368,7.072,-33.95198,150.89671,44,1.5,166.6,30.52,2271
630000,1,2,1,69,23841,35412,3.414,-33.88947,151.12753,38,1.5,166.6,8.08,2271
432000,1,2,1,105,5590,35152,2.316,-33.80002,150.94399,58,1.5,166.6,25.65,2269
835000,2,4,2,789,11349,38168,8.691,-33.44581,151.42873,68,1.5,166.6,50.75,2268
752000,2,3,1,162,5590,35152,2.316,-33.80002,150.94399,58,1.5,166.6,25.65,2268
1875000,2,3,1,381,8866,57044,1.782,-33.77603,151.28481,18,1.5,166.6,12.07,2267
685000,1,3,2,708,15662,30368,7.072,-33.95198,150.89671,44,1.5,166.6,30.52,2267
2000000,2,4,2,609,18765,39936,8.26,-33.72178,151.04593,156,1.5,166.6,21.99,2266
785000,2,4,2,590,11349,38168,8.691,-33.44581,151.42873,68,1.5,166.6,50.75,2266
475000,1,3,1,506,4099,25116,2.433,-33.26125,151.48444,37,1.5,166.6,71.67,2266
925000,3,5,2,669,11349,38168,8.691,-33.44581,151.42873,68,1.5,166.6,50.75,2265
741000,2,4,2,670,4104,34320,4.586,-33.42768,151.372,20,1.5,166.6,50.8,2265
740500,2,4,2,780,6069,29952,5.215,-33.25323,151.47277,17,1.5,166.6,72.13,2265
665000,2,4,2,510,6069,29952,5.215,-33.25323,151.47277,17,1.5,166.6,72.13,2265
655000,2,4,1,761,6366,41288,2.115,-33.63844,150.80041,22,1.5,166.6,45.52,2265
535000,2,4,2,491,3861,27508,1.742,-33.26813,151.42636,49,1.5,166.6,69.2,2265
430000,1,2,0,569,5584,36764,2.596,-34.06927,150.83989,115,1.5,166.6,41.01,2265
2355000,3,4,2,580,3329,38636,1.031,-33.90113,151.11777,21,1.5,166.6,9.41,2264
1228000,2,2,1,117,4583,55276,0.445,-33.88032,151.18079,16,1.5,166.6,3.18,2264
585000,1,1,1,91,29822,25116,4.226,-33.96268,151.1006,64,1.5,166.6,14.81,2264
640000,1,3,4,680,5944,39104,2.659,-34.02019,150.81645,67,1.5,166.6,40.23,2262
620000,1,3,2,518,9209,35620,2.958,-33.75211,150.83639,58,1.5,166.6,36.79,2262
385000,1,2,1,581,8367,26468,3.087,-33.25377,151.50567,14,1.5,166.6,73.16,2262
2200000,1,3,4,797,3125,47268,1.319,-34.05591,151.08069,11,1.5,166.6,24.3,2261
950000,3,4,2,601,8367,26468,3.087,-33.25377,151.50567,14,1.5,166.6,73.16,2261
505000,2,3,3,708,8367,26468,3.087,-33.25377,151.50567,14,1.5,166.6,73.16,2261
3100000,2,3,2,200,8617,28080,0.464,-33.88626,151.19999,25,1.5,166.6,2.52,2260
1500000,2,3,2,740,1602,36868,2.129,-33.45183,151.31618,4,1.5,166.6,46.89,2260
1000000,3,4,3,920,1335,31668,4.782,-33.42083,151.32376,3,1.5,166.6,50.4,2260
635000,1,2,1,137,5590,35152,2.316,-33.80002,150.94399,58,1.5,166.6,25.65,2260
407000,1,2,1,250,5892,33696,8.905,-33.63042,150.79928,18,1.5,166.6,46.1,2260
862000,2,4,2,441,5590,35152,2.316,-33.80002,150.94399,58,1.5,166.6,25.65,2259
1500000,2,3,2,594,3962,44408,1.86,-34.0446,151.1403,16,1.5,166.6,20.92,2258
1100000,3,5,2,1001,544,38064,0.417,-33.49244,151.30151,33,1.5,166.6,42.2,2258
680000,3,4,3,702,15662,30368,7.072,-33.95198,150.89671,44,1.5,166.6,30.52,2258
410000,1,3,1,699,4099,25116,2.433,-33.26125,151.48444,37,1.5,166.6,71.67,2258
2850000,4,5,3,916,10082,51896,3.923,-33.78256,151.18105,89,1.5,166.6,9.54,2257
1798888,2,3,2,166,12813,57772,0.933,-33.86923,151.19249,27,1.5,166.6,1.67,2257
1650000,1,3,1,784,1093,55120,0.407,-34.06694,151.1244,52,1.5,166.6,23.74,2257
695000,1,3,2,256,11318,34320,3.101,-33.80641,150.96973,26,1.5,166.6,23.17,2257
1340000,2,3,2,243,1219,48568,0.449,-33.83175,151.11687,24,1.5,166.6,9.37,2255
792000,3,4,2,569,11349,38168,8.691,-33.44581,151.42873,68,1.5,166.6,50.75,2255
683000,2,5,2,562,5584,36764,2.596,-34.06927,150.83989,115,1.5,166.6,41.01,2254
1260000,2,3,3,1431,1238,42588,0.322,-33.86462,151.11506,9,1.5,166.6,8.78,2241
918000,3,4,1,288,13248,37908,5.243,-33.79411,151.0117,56,1.5,166.6,19.97,2241
815000,2,4,1,412,5590,35152,2.316,-33.80002,150.94399,58,1.5,166.6,25.65,2241
675000,1,3,1,575,5584,36764,2.596,-34.06927,150.83989,115,1.5,166.6,41.01,2240
440000,1,3,3,753,3861,27508,1.742,-33.26813,151.42636,49,1.5,166.6,69.2,2240
1260000,2,4,3,695,10539,31876,3.707,-33.96181,151.05799,48,1.5,166.6,17.67,2239
705000,1,3,1,556,9311,22724,2.504,-33.93623,150.89729,34,1.5,166.6,29.97,2239
685000,2,4,2,400,9209,35620,2.958,-33.75211,150.83639,58,1.5,166.6,36.79,2239
660000,1,1,1,88,8014,71812,0.808,-33.90226,151.18621,14,1.5,166.6,4.66,2238
576000,2,3,3,1021,5584,36764,2.596,-34.06927,150.83989,115,1.5,166.6,41.01,2238
425000,1,3,1,270,7862,32864,2.976,-34.10624,150.79181,149,1.5,166.6,46.98,2238
915000,2,4,2,681,11349,38168,8.691,-33.44581,151.42873,68,1.5,166.6,50.75,2237
725000,2,3,2,601,5892,33696,8.905,-33.63042,150.79928,18,1.5,166.6,46.1,2237
612500,1,3,1,872,7862,32864,2.976,-34.10624,150.79181,149,1.5,166.6,46.98,2237
2230000,2,3,2,218,12813,57772,0.933,-33.86923,151.19249,27,1.5,166.6,1.67,2236
1925000,2,3,0,581,8866,57044,1.782,-33.77603,151.28481,18,1.5,166.6,12.07,2236
840000,2,4,2,786,15662,30368,7.072,-33.95198,150.89671,44,1.5,166.6,30.52,2236
730000,2,3,2,450,8952,44096,2.591,-33.95266,150.93951,15,1.5,166.6,26.82,2236
560000,1,3,1,544,5892,33696,8.905,-33.63042,150.79928,18,1.5,166.6,46.1,2236
1200000,1,3,1,575,29822,25116,4.226,-33.96268,151.1006,64,1.5,166.6,14.81,2234
2150000,2,3,1,303,7006,72020,1.553,-33.82277,151.21527,66,1.5,166.6,4.73,2233
624000,2,4,2,577,5584,36764,2.596,-34.06927,150.83989,115,1.5,166.6,41.01,2232
556000,2,3,2,518,4104,34320,4.586,-33.42768,151.372,20,1.5,166.6,50.8,2232
415000,2,3,1,232,3861,27508,1.742,-33.26813,151.42636,49,1.5,166.6,69.2,2232
765000,1,2,1,114,7592,40144,6.206,-33.73041,151.26832,32,1.5,166.6,15.89,2231
1890000,1,4,1,695,3354,51740,1.372,-33.82437,151.16033,37,1.5,166.6,6.44,2230
1775000,2,5,2,556,7592,40144,6.206,-33.73041,151.26832,32,1.5,166.6,15.89,2230
1650000,1,3,4,613,860,36088,0.537,-33.94502,151.22653,31,1.5,166.6,8.99,2230
680000,2,4,4,465,6366,41288,2.115,-33.63844,150.80041,22,1.5,166.6,45.52,2230
2600000,3,5,3,1012,7592,40144,6.206,-33.73041,151.26832,32,1.5,166.6,15.89,2229
1756000,1,4,1,607,13297,32448,3.863,-33.77752,151.10509,87,1.5,166.6,13.73,2229
1650000,2,4,2,942,1593,54704,2.716,-33.59895,151.32589,0,1.5,166.6,31.42,2229
1240000,1,3,2,582,13297,32448,3.863,-33.77752,151.10509,87,1.5,166.6,13.73,2229
1199000,3,5,2,1012,9955,24128,3.094,-33.90435,150.90114,46,1.5,166.6,28.89,2229
1180000,1,3,0,144,8014,71812,0.808,-33.90226,151.18621,14,1.5,166.6,4.66,2229
810000,1,3,4,607,22331,23140,5.904,-33.85861,150.98884,38,1.5,166.6,20.47,2229
700000,1,4,3,538,22331,23140,5.904,-33.85861,150.98884,38,1.5,166.6,20.47,2229
545000,2,4,2,757,3861,27508,1.742,-33.26813,151.42636,49,1.5,166.6,69.2,2229
1852000,2,4,2,1214,1616,52728,1.265,-33.77471,151.20025,64,1.5,166.6,10.07,2228
1273000,2,4,2,679,18765,39936,8.26,-33.72178,151.04593,156,1.5,166.6,21.99,2227
2182000,2,3,1,285,10053,60008,2.555,-33.87416,151.26568,14,1.5,166.6,5.26,2226
1818000,3,5,3,841,18765,39936,8.26,-33.72178,151.04593,156,1.5,166.6,21.99,2226
1230000,4,4,1,335,1238,39728,0.495,-33.99813,151.14125,3,1.5,166.6,16.06,2225
978000,1,2,1,112,8014,71812,0.808,-33.90226,151.18621,14,1.5,166.6,4.66,2225
930000,1,2,1,60,8866,57044,1.782,-33.77603,151.28481,18,1.5,166.6,12.07,2225
