price,suburb,num_bath,num_bed,num_parking,property_size,type,suburb_population,suburb_median_income,suburb_sqkm,suburb_lat,suburb_lng,suburb_elevation,cash_rate,property_inflation_index,km_from_cbd,days_since_sale
970000,Padstow,2,5,1,348,Semi-Detached,13306,32292,5.402,-33.95023,151.03068,17,0.11,172.6,19.07,1437
900000,Panania,2,3,3,540,House,12419,34216,4.751,-33.95493,150.99524,18,0.11,172.6,22.21,1437
872000,Quakers Hill,2,4,3,673,House,27080,40196,9.727,-33.72826,150.88995,40,0.11,172.6,33.29,1437
755000,Cranebrook,2,4,3,646,House,15759,40716,14.949,-33.70698,150.70828,48,0.11,172.6,49.66,1437
709000,Jordan Springs,2,3,1,335,House,5156,50076,3.981,-33.72309,150.73341,44,0.11,172.6,46.85,1437
655000,Berkeley Vale,1,4,1,632,House,8355,33852,6.142,-33.34073,151.42855,10,0.11,172.6,61.6,1437
875000,Jordan Springs,2,4,2,510,House,5156,50076,3.981,-33.72309,150.73341,44,0.11,172.6,46.85,1436
700000,Spring Farm,2,4,2,455,House,4307,53196,6.357,-34.06839,150.72519,94,0.11,172.6,50.15,1436
510000,Sans Souci,1,2,0,70,Apartment / Unit / Flat,10304,37336,3.065,-33.99452,151.13524,3,0.11,172.6,15.92,1436
1290000,Northmead,2,4,2,688,House,11215,40924,4.286,-33.78379,150.99349,49,0.11,172.6,21.97,1435
1100000,Newington,2,3,2,196,House,5802,51792,0.927,-33.83889,151.05551,19,0.11,172.6,14.58,1435
955000,Quakers Hill,2,5,3,571,House,27080,40196,9.727,-33.72826,150.88995,40,0.11,172.6,33.29,1435
740000,Quakers Hill,2,3,1,397,House,27080,40196,9.727,-33.72826,150.88995,40,0.11,172.6,33.29,1435
725000,Spring Farm,2,4,2,375,House,4307,53196,6.357,-34.06839,150.72519,94,0.11,172.6,50.15,1435
685655,Cranebrook,1,3,3,619,House,15759,40716,14.949,-33.70698,150.70828,48,0.11,172.6,49.66,1435
653000,St Clair,1,3,1,396,House,19897,38896,7.204,-33.79794,150.78794,59,0.11,172.6,39.76,1435
2400000,Avoca Beach,3,4,2,501,House,4584,39728,4.442,-33.46746,151.42812,0,0.11,172.6,48.53,1434
1760000,Curl Curl,1,2,1,152,Apartment / Unit / Flat,2414,53612,1.276,-33.76971,151.28907,19,0.11,172.6,12.88,1434
1750000,Dee Why,1,3,1,580,House,21518,44980,3.049,-33.75117,151.29037,15,0.11,172.6,14.67,1434
1710000,North Narrabeen,2,4,1,462,House,5852,43836,2.536,-33.70323,151.29673,6,0.11,172.6,19.68,1434
1415000,Port Hacking,1,2,2,992,House,1093,55120,0.407,-34.06694,151.1244,52,0.11,172.6,23.74,1434
1310000,Hillsdale,1,2,3,398,House,5501,34736,0.546,-33.95297,151.22753,20,0.11,172.6,9.88,1434
1250000,Blue Bay,2,4,2,594,House,1027,32188,0.473,-33.35427,151.50069,14,0.11,172.6,62.76,1434
885000,Panania,3,4,2,338,Semi-Detached,12419,34216,4.751,-33.95493,150.99524,18,0.11,172.6,22.21,1434
795000,Padstow,1,3,2,533,House,13306,32292,5.402,-33.95023,151.03068,17,0.11,172.6,19.07,1434
640000,Alexandria,1,1,1,88,Apartment / Unit / Flat,8262,69732,3.516,-33.9082,151.19191,9,0.11,172.6,5.06,1434
590000,Spring Farm,2,3,1,270,Townhouse,4307,53196,6.357,-34.06839,150.72519,94,0.11,172.6,50.15,1434
2491000,Little Bay,2,4,2,570,House,4477,48360,2.457,-33.98343,151.24666,34,0.11,172.6,13.55,1433
2275000,Alexandria,2,4,0,232,House,8262,69732,3.516,-33.9082,151.19191,9,0.11,172.6,5.06,1433
2125000,Yowie Bay,3,4,2,892,House,3074,45292,1.205,-34.05003,151.10248,50,0.11,172.6,22.79,1433
2000000,Chifley,2,4,2,670,House,3233,36452,1.057,-33.97034,151.23962,28,0.11,172.6,11.99,1433
1925000,Bilgola Plateau,2,4,3,695,House,3518,46956,1.392,-33.64514,151.3159,124,0.11,172.6,26.3,1433
1908000,West Pymble,1,3,2,1107,House,5298,48672,3.684,-33.76365,151.12999,80,0.11,172.6,13.47,1433
1875000,North Strathfield,2,3,4,563,House,4767,42952,1.036,-33.85783,151.08877,23,0.11,172.6,11.24,1433
1820000,Beverley Park,2,3,3,524,House,2393,39208,1.006,-33.97729,151.13054,7,0.11,172.6,14.44,1433
1575000,Beverley Park,2,4,2,448,House,2393,39208,1.006,-33.97729,151.13054,7,0.11,172.6,14.44,1433
1440000,Hurlstone Park,2,3,1,240,House,4692,39624,1.201,-33.91005,151.12854,28,0.11,172.6,9.03,1433
1251000,Padstow,3,4,2,701,House,13306,32292,5.402,-33.95023,151.03068,17,0.11,172.6,19.07,1433
1030000,Northmead,1,3,1,1100,House,11215,40924,4.286,-33.78379,150.99349,49,0.11,172.6,21.97,1433
920000,Granville,2,4,1,381,House,15332,26208,3.333,-33.83592,151.00745,20,0.11,172.6,19.01,1433
870000,Spring Farm,2,4,2,580,House,4307,53196,6.357,-34.06839,150.72519,94,0.11,172.6,50.15,1433
810000,Granville,1,4,2,538,House,15332,26208,3.333,-33.83592,151.00745,20,0.11,172.6,19.01,1433
3925000,Summer Hill,3,5,2,775,House,7311,51636,1.203,-33.89348,151.1372,29,0.11,172.6,7.42,1431
2480000,Dee Why,2,5,2,600,House,21518,44980,3.049,-33.75117,151.29037,15,0.11,172.6,14.67,1431
1750000,Wheeler Heights,3,4,2,575,House,2986,42848,0.852,-33.72851,151.28144,72,0.11,172.6,16.54,1431
750000,Cranebrook,2,5,1,629,House,15759,40716,14.949,-33.70698,150.70828,48,0.11,172.6,49.66,1431
725000,Spring Farm,2,4,2,487,House,4307,53196,6.357,-34.06839,150.72519,94,0.11,172.6,50.15,1431
710500,St Clair,2,3,2,646,House,19897,38896,7.204,-33.79794,150.78794,59,0.11,172.6,39.76,1431
3100000,Lugarno,3,5,4,1328,House,5606,40768,2.679,-33.98105,151.04426,47,0.11,172.6,20.0,1430
2800000,Tennyson Point,3,5,3,688,House,1219,48568,0.449,-33.83175,151.11687,24,0.11,172.6,9.37,1430
2400000,Gladesville,2,3,2,308,House,11827,48568,3.507,-33.82789,151.12645,46,0.11,172.6,8.76,1430
2015000,Gladesville,2,3,3,588,House,11827,48568,3.507,-33.82789,151.12645,46,0.11,172.6,8.76,1430
1855000,Connells Point,3,5,2,701,House,2829,44200,1.035,-33.98536,151.09431,16,0.11,172.6,17.09,1430
1760000,Gladesville,2,3,2,525,House,11827,48568,3.507,-33.82789,151.12645,46,0.11,172.6,8.76,1430
1300000,Narraweena,2,3,1,590,House,6608,34008,1.776,-33.75,151.27239,83,0.11,172.6,14.02,1430
1050000,Old Guildford,2,5,2,923,House,2663,24024,0.961,-33.86384,150.98472,39,0.11,172.6,20.84,1430
928000,Northmead,2,3,2,676,House,11215,40924,4.286,-33.78379,150.99349,49,0.11,172.6,21.97,1430
920000,Jordan Springs,2,6,2,459,House,5156,50076,3.981,-33.72309,150.73341,44,0.11,172.6,46.85,1430
2385101,Wheeler Heights,2,4,2,796,House,2986,42848,0.852,-33.72851,151.28144,72,0.11,172.6,16.54,1429
2100000,North Sydney,1,3,0,181,House,7705,68744,1.471,-33.83662,151.20958,72,0.11,172.6,3.16,1429
1700000,Sandy Point,3,3,4,910,House,590,48880,0.399,-33.97576,150.99327,32,0.11,172.6,23.49,1429
1435000,Beverley Park,1,3,1,564,House,2393,39208,1.006,-33.97729,151.13054,7,0.11,172.6,14.44,1429
1270000,Newington,2,3,2,245,House,5802,51792,0.927,-33.83889,151.05551,19,0.11,172.6,14.58,1429
1230000,Killcare Heights,2,3,2,499,House,745,40716,2.146,-33.52256,151.37418,127,0.11,172.6,40.94,1429
1010000,Leonay,1,3,1,670,House,2518,46852,2.47,-33.76836,150.64974,42,0.11,172.6,52.96,1429
850000,Cranebrook,2,4,2,453,House,15759,40716,14.949,-33.70698,150.70828,48,0.11,172.6,49.66,1429
1880000,East Ryde,2,3,4,607,House,2454,46800,1.093,-33.8103,151.13555,45,0.11,172.6,9.19,1428
1850200,Allambie Heights,1,3,2,659,House,7009,40404,6.675,-33.7702,151.24964,92,0.11,172.6,11.16,1428
1750000,Birchgrove,1,2,0,89,House,3303,78780,0.586,-33.85093,151.18309,24,0.11,172.6,2.94,1428
1455000,Homebush West,1,3,1,473,House,8609,35412,1.235,-33.86291,151.06711,22,0.11,172.6,13.21,1428
1420000,Cabramatta,1,3,1,1619,House,21783,20644,5.042,-33.89828,150.93609,14,0.11,172.6,25.6,1428
710000,Spring Farm,2,4,2,400,House,4307,53196,6.357,-34.06839,150.72519,94,0.11,172.6,50.15,1428
705000,Spring Farm,2,4,2,396,House,4307,53196,6.357,-34.06839,150.72519,94,0.11,172.6,50.15,1428
695000,Alexandria,1,1,0,90,Apartment / Unit / Flat,8262,69732,3.516,-33.9082,151.19191,9,0.11,172.6,5.06,1428
4520000,Lavender Bay,3,4,2,250,Terrace,941,72540,0.164,-33.84388,151.20761,16,0.11,172.6,2.37,1427
2250000,Zetland,1,4,1,149,House,10078,45604,0.805,-33.90769,151.2083,23,0.11,172.6,4.72,1427
2100000,Taren Point,2,4,2,708,House,1734,36296,1.359,-34.01833,151.12465,8,0.11,172.6,18.73,1427
2000000,Oyster Bay,2,4,1,860,House,5488,47736,2.101,-34.0069,151.08096,11,0.11,172.6,19.73,1427
2000000,West Pymble,2,5,2,1043,House,5298,48672,3.684,-33.76365,151.12999,80,0.11,172.6,13.47,1427
910000,Alexandria,2,2,1,167,Apartment / Unit / Flat,8262,69732,3.516,-33.9082,151.19191,9,0.11,172.6,5.06,1427
775000,Spring Farm,2,4,2,502,House,4307,53196,6.357,-34.06839,150.72519,94,0.11,172.6,50.15,1427
4810000,Tennyson Point,2,4,3,828,House,1219,48568,0.449,-33.83175,151.11687,24,0.11,172.6,9.37,1426
2310000,Middle Cove,3,3,1,866,House,1340,53404,1.036,-33.79242,151.21235,59,0.11,172.6,8.07,1426
2160000,Connells Point,2,6,2,537,House,2829,44200,1.035,-33.98536,151.09431,16,0.11,172.6,17.09,1426
1950000,Bilgola Plateau,2,4,2,696,House,3518,46956,1.392,-33.64514,151.3159,124,0.11,172.6,26.3,1426
1910000,Narraweena,3,4,2,625,House,6608,34008,1.776,-33.75,151.27239,83,0.11,172.6,14.02,1426
1715000,Killarney Heights,2,4,0,696,House,4469,43836,4.244,-33.7725,151.22111,105,0.11,172.6,10.33,1426
1569000,Homebush,2,4,2,460,House,7007,37908,2.503,-33.86058,151.07927,17,0.11,172.6,12.1,1426
1225000,Ultimo,2,3,2,143,Apartment / Unit / Flat,8845,20072,0.559,-33.87941,151.19845,23,0.11,172.6,1.9,1426
1202000,Enfield,1,3,1,411,House,2833,33280,0.727,-33.89006,151.09611,21,0.11,172.6,10.88,1426
1141000,Granville,1,2,2,731,House,15332,26208,3.333,-33.83592,151.00745,20,0.11,172.6,19.01,1426
1110000,Carnes Hill,2,4,2,486,House,2043,44096,1.32,-33.93761,150.84885,42,0.11,172.6,34.35,1426
1090000,St Huberts Island,2,3,2,750,House,1058,34632,0.541,-33.49514,151.34642,3,0.11,172.6,42.95,1426
957000,Revesby,2,4,1,486,House,14176,31616,5.608,-33.94767,151.01233,14,0.11,172.6,20.44,1426
781000,Granville,3,3,2,264,Townhouse,15332,26208,3.333,-33.83592,151.00745,20,0.11,172.6,19.01,1426
1475000,Toowoon Bay,3,6,5,784,House,530,29588,0.55,-33.36239,151.49762,21,0.11,172.6,61.83,1424
1355000,Carss Park,2,3,2,626,House,1252,36816,0.63,-33.98679,151.11717,22,0.11,172.6,15.99,1424
1105000,Ryde,2,2,2,116,Apartment / Unit / Flat,26499,39312,7.096,-33.8078,151.11399,58,0.11,172.6,10.92,1424
430000,Ropes Crossing,2,3,2,141,Apartment / Unit / Flat,6171,44304,5.503,-33.72757,150.77848,35,0.75,169.6,42.77,1423
770000,Green Point,2,4,1,669,House,6405,31824,8.455,-33.45321,151.38285,46,0.75,169.6,48.42,1422
770000,Green Point,2,4,1,669,House,169,24960,0.089,-33.43968,151.37541,27,0.75,169.6,49.63,1422
695000,Macquarie Fields,1,3,2,616,House,13714,26936,7.013,-33.99111,150.8917,35,0.75,169.6,32.57,1422
540647,Toukley,1,3,1,835,House,4550,25844,3.683,-33.25799,151.54324,4,0.75,169.6,74.11,1422
475000,Toukley,1,2,1,500,House,4550,25844,3.683,-33.25799,151.54324,4,0.75,169.6,74.11,1422
450000,Arncliffe,1,1,1,65,Studio,10590,32708,2.943,-33.93868,151.14572,32,0.75,169.6,10.09,1422
390000,Macquarie Fields,1,2,1,106,Villa,13714,26936,7.013,-33.99111,150.8917,35,0.75,169.6,32.57,1422
1772500,Frenchs Forest,1,4,3,696,House,13473,44876,8.643,-33.75137,151.22303,148,0.43,165.9,12.68,1421
1475000,Putney,1,4,3,537,House,4107,44876,1.508,-33.8268,151.10602,35,0.43,165.9,10.51,1421
1125000,Norah Head,2,4,1,506,House,1129,37180,4.25,-33.28409,151.56381,22,0.43,165.9,72.34,1421
1105000,Moorebank,2,4,1,390,House,9747,38792,12.516,-33.94248,150.94138,15,0.43,165.9,26.27,1421
905000,Winston Hills,1,3,1,556,House,11674,40352,4.739,-33.77692,150.98008,77,0.43,165.9,23.42,1421
410000,Leumeah,1,2,1,157,Townhouse,9835,32292,4.055,-34.05375,150.83957,81,0.43,165.9,40.12,1421
2161000,Carlingford,3,5,2,789,House,24394,33696,8.528,-33.77523,151.0454,102,0.25,165.9,18.2,1419
1990000,West Pymble,1,3,2,763,House,5298,48672,3.684,-33.76365,151.12999,80,0.25,165.9,13.47,1419
900000,Killarney Vale,3,4,2,384,House,7216,30108,3.018,-33.36629,151.4607,8,0.25,165.9,60.03,1419
2300000,Dolans Bay,3,5,2,1163,House,598,46800,0.259,-34.06337,151.12578,26,0.25,167.6,23.32,1418
1775000,Chifley,1,3,3,651,House,3233,36452,1.057,-33.97034,151.23962,28,0.25,167.6,11.99,1418
1485000,Davidson,1,3,1,696,House,2849,45292,2.567,-33.7395,151.19204,137,0.25,167.6,14.03,1418
1412000,Marrickville,1,2,2,254,House,26592,41236,5.771,-33.91228,151.15592,14,0.25,167.6,7.23,1418
2025000,Harrington Park,3,5,3,1207,House,10663,44668,8.004,-34.02561,150.73523,74,0.25,167.6,47.35,1416
1068000,Punchbowl,1,3,1,910,House,20236,22048,4.323,-33.92907,151.05159,22,0.25,167.6,16.27,1416
765000,Hamlyn Terrace,2,4,2,563,House,6069,29952,5.215,-33.25323,151.47277,17,0.25,167.6,72.13,1416
695000,Gregory Hills,2,5,2,330,House,4985,51116,6.388,-34.02724,150.77608,117,0.25,167.6,43.95,1416
2510000,Oyster Bay,4,5,2,1227,House,5488,47736,2.101,-34.0069,151.08096,11,0.25,172.6,19.73,1415
1735000,Bilgola Plateau,2,4,2,696,House,3518,46956,1.392,-33.64514,151.3159,124,0.25,172.6,26.3,1415
1605000,Bilgola Plateau,2,4,3,544,House,3518,46956,1.392,-33.64514,151.3159,124,0.25,172.6,26.3,1415
1500000,North Manly,1,2,2,462,House,3090,45552,1.069,-33.77616,151.275,33,0.25,172.6,11.56,1415
1500000,Chittaway Point,4,5,4,1442,House,941,34320,1.624,-33.32251,151.44816,5,0.25,172.6,64.12,1415
1420000,Rockdale,2,5,3,761,House,15534,33852,2.477,-33.95426,151.1404,19,0.25,172.6,11.79,1415
1210000,Punchbowl,2,3,2,758,House,20236,22048,4.323,-33.92907,151.05159,22,0.25,172.6,16.27,1415
1140000,Sylvania,1,3,1,556,House,10479,37284,3.376,-34.01392,151.10109,20,0.25,172.6,19.33,1415
1121000,Allawah,1,3,1,486,House,5706,31928,0.584,-33.97295,151.11424,37,0.25,172.6,14.87,1415
1105000,Marsfield,2,3,2,319,Townhouse,13297,32448,3.863,-33.77752,151.10509,87,0.25,172.6,13.73,1415
1095000,Wentworthville,1,2,1,695,House,11318,34320,3.101,-33.80641,150.96973,26,0.25,172.6,23.17,1415
2125000,Caringbah South,2,4,2,750,House,12242,42172,4.092,-34.05314,151.1205,52,0.25,172.6,22.43,1414
1750000,Narraweena,3,5,2,853,House,6608,34008,1.776,-33.75,151.27239,83,0.25,172.6,14.02,1414
1460000,Kyeemagh,1,2,3,477,House,919,34528,0.597,-33.9488,151.16043,6,0.25,172.6,10.35,1414
1410000,St Huberts Island,2,3,2,575,House,1058,34632,0.541,-33.49514,151.34642,3,0.25,172.6,42.95,1414
1350000,Ermington,2,4,3,699,House,10737,33644,4.135,-33.8105,151.06162,40,0.25,172.6,15.0,1414
1930000,North Narrabeen,2,4,1,648,House,5852,43836,2.536,-33.70323,151.29673,6,0.11,172.6,19.68,1413
1909000,Connells Point,3,5,4,700,House,2829,44200,1.035,-33.98536,151.09431,16,0.11,172.6,17.09,1413
1820000,Hurlstone Park,1,3,1,487,House,4692,39624,1.201,-33.91005,151.12854,28,0.11,172.6,9.03,1413
940000,Bateau Bay,1,2,2,613,House,12146,30316,6.938,-33.38486,151.47128,31,0.11,172.6,58.53,1413
645000,Alexandria,1,1,0,83,Apartment / Unit / Flat,8262,69732,3.516,-33.9082,151.19191,9,0.11,172.6,5.06,1413
506000,Wyoming,1,3,2,542,House,10134,29380,7.138,-33.40534,151.3625,32,0.11,172.6,52.93,1413
2595000,Silverwater,2,5,5,1125,House,4166,37024,2.7,-33.83414,151.04521,7,0.1,183.1,15.62,1412
2150000,Penshurst,3,5,3,1353,House,12786,34684,2.516,-33.96482,151.08475,62,0.1,183.1,16.01,1412
2100000,Summer Hill,1,3,1,376,House,7311,51636,1.203,-33.89348,151.1372,29,0.1,183.1,7.42,1412
2060000,Cheltenham,2,4,2,841,House,2243,48152,1.654,-33.75721,151.0782,110,0.1,183.1,17.09,1412
2000000,Sylvania Waters,3,5,2,582,House,3169,39572,1.06,-34.01864,151.11234,1,0.1,183.1,19.27,1412
2000000,Bayview,2,4,4,993,House,3620,40300,3.74,-33.66062,151.28882,113,0.1,183.1,23.83,1412
1960000,Avalon Beach,2,3,2,554,House,9905,43628,5.131,-33.62899,151.32686,46,0.1,183.1,28.35,1412
1905000,Denistone,2,4,1,626,House,3751,40040,1.508,-33.79872,151.08981,58,0.1,183.1,13.34,1412
1815000,Elanora Heights,2,3,3,753,House,4357,44460,3.877,-33.70172,151.27318,105,0.1,183.1,19.05,1412
1720000,Wheeler Heights,1,4,2,797,House,2986,42848,0.852,-33.72851,151.28144,72,0.1,183.1,16.54,1412
1645000,Hurlstone Park,1,3,1,405,House,4692,39624,1.201,-33.91005,151.12854,28,0.1,183.1,9.03,1412
1575000,Pearl Beach,2,3,1,771,House,536,35568,1.257,-33.54226,151.30629,12,0.1,183.1,36.91,1412
1560000,Castle Hill,2,4,2,930,House,39594,40924,18.81,-33.72933,150.99777,112,0.1,183.1,24.76,1412
1500000,Eastgardens,1,2,2,309,Semi-Detached,860,36088,0.537,-33.94502,151.22653,31,0.1,183.1,8.99,1412
1427500,Bexley North,2,4,1,460,House,4097,31876,1.204,-33.94238,151.11532,41,0.1,183.1,12.24,1412
1420000,Ramsgate,1,3,1,663,House,1114,35464,0.428,-33.98259,151.13977,12,0.1,183.1,14.55,1412
1411000,Baulkham Hills,3,4,2,1094,House,37050,41288,16.003,-33.74634,150.98287,93,0.1,183.1,24.81,1412
1379000,Baulkham Hills,2,5,4,696,House,37050,41288,16.003,-33.74634,150.98287,93,0.1,183.1,24.81,1412
1295000,Wiley Park,2,3,2,1037,House,10126,23036,1.362,-33.9234,151.06765,39,0.1,183.1,14.66,1412
1252000,Booker Bay,3,5,2,626,House,1326,28860,0.494,-33.51258,151.34636,3,0.1,183.1,41.1,1412
1160000,Werrington,1,3,1,1345,House,4031,33436,4.508,-33.75876,150.75061,31,0.1,183.1,44.13,1412
990000,The Ponds,2,3,2,341,House,11731,53716,4.654,-33.70612,150.90622,54,0.1,183.1,33.2,1412
832500,Granville,2,5,0,746,House,15332,26208,3.333,-33.83592,151.00745,20,0.1,183.1,19.01,1412
1781700,West Pennant Hills,2,3,2,1180,House,16374,45500,9.292,-33.74763,151.03335,109,0.1,183.1,20.91,1411
1851000,Castle Hill,3,5,2,800,House,39594,40924,18.81,-33.72933,150.99777,112,0.1,183.1,24.76,1410
1680000,Eastlakes,1,3,2,550,House,6912,25740,2.003,-33.93108,151.21145,18,0.1,183.1,7.32,1410
1300000,Baulkham Hills,2,3,1,708,House,37050,41288,16.003,-33.74634,150.98287,93,0.1,183.1,24.81,1410
1260000,Baulkham Hills,1,3,1,695,House,37050,41288,16.003,-33.74634,150.98287,93,0.1,183.1,24.81,1410
1050000,Liverpool,2,5,0,1048,House,27084,24232,6.356,-33.92148,150.91654,15,0.1,183.1,27.85,1410
1005000,Homebush,3,4,2,218,Townhouse,7007,37908,2.503,-33.86058,151.07927,17,0.1,183.1,12.1,1410
780000,St Clair,1,3,2,803,House,19897,38896,7.204,-33.79794,150.78794,59,0.1,183.1,39.76,1410
725000,Cranebrook,1,4,2,848,House,15759,40716,14.949,-33.70698,150.70828,48,0.1,183.1,49.66,1410
649000,Cranebrook,1,3,1,450,House,15759,40716,14.949,-33.70698,150.70828,48,0.1,183.1,49.66,1410
2850000,Church Point,2,4,2,732,House,997,54132,0.721,-33.65154,151.28137,73,0.1,183.1,24.6,1409
1950000,Allambie Heights,2,4,4,740,House,7009,40404,6.675,-33.7702,151.24964,92,0.1,183.1,11.16,1409
1758000,Roseville,2,4,2,480,Semi-Detached,10082,51896,3.923,-33.78256,151.18105,89,0.1,183.1,9.54,1409
865000,Greystanes,2,5,3,575,House,22802,33800,8.969,-33.82378,150.93855,62,0.1,183.1,25.53,1409
740000,Jordan Springs,2,4,1,275,New House & Land,5156,50076,3.981,-33.72309,150.73341,44,0.1,183.1,46.85,1409
705000,St Clair,1,3,3,631,House,19897,38896,7.204,-33.79794,150.78794,59,0.1,183.1,39.76,1409
490000,Merrylands,2,2,1,109,Apartment / Unit / Flat,29653,25272,6.748,-33.83511,150.98511,24,0.1,183.1,21.07,1409
2121000,Leichhardt,3,4,2,348,House,14625,56784,2.595,-33.88143,151.15595,31,0.1,183.1,5.31,1408
1980000,Yowie Bay,1,3,2,803,House,3074,45292,1.205,-34.05003,151.10248,50,0.1,183.1,22.79,1408
1655000,Penrith,1,3,1,1214,House,13295,32240,12.202,-33.74515,150.68955,26,0.1,183.1,49.99,1408
1600000,Darlinghurst,1,3,0,89,Terrace,11320,66820,0.857,-33.8794,151.22078,50,0.1,183.1,1.87,1408
1550000,Phegans Bay,3,4,2,582,House,432,37700,0.562,-33.48838,151.30872,21,0.1,183.1,42.78,1408
1225000,Point Frederick,2,4,3,770,House,1927,36868,0.596,-33.44184,151.34373,8,0.1,183.1,48.56,1408
1200000,Baulkham Hills,2,4,2,300,House,37050,41288,16.003,-33.74634,150.98287,93,0.1,183.1,24.81,1408
1170000,Allawah,1,3,1,486,House,5706,31928,0.584,-33.97295,151.11424,37,0.1,183.1,14.87,1408
1060000,Cranebrook,2,4,2,747,House,15759,40716,14.949,-33.70698,150.70828,48,0.1,183.1,49.66,1408
1015000,Vaucluse,1,2,1,95,Apartment / Unit / Flat,9337,57148,3.082,-33.85577,151.27607,46,0.1,183.1,6.21,1408
875000,Darlinghurst,1,1,0,51,House,11320,66820,0.857,-33.8794,151.22078,50,0.1,183.1,1.87,1408
715000,Granville,1,3,0,411,House,15332,26208,3.333,-33.83592,151.00745,20,0.1,183.1,19.01,1408
2030000,Strathfield South,2,4,2,601,House,3546,36660,2.511,-33.89656,151.0793,12,0.1,183.1,12.57,1407
1751000,Castle Hill,2,4,2,936,House,39594,40924,18.81,-33.72933,150.99777,112,0.1,183.1,24.76,1407
1730000,North Narrabeen,2,3,2,689,House,5852,43836,2.536,-33.70323,151.29673,6,0.1,183.1,19.68,1407
1230000,Mannering Park,3,6,2,911,House,2472,28964,7.129,-33.16376,151.5404,7,0.1,183.1,83.63,1407
2600000,West Pennant Hills,3,5,2,789,House,16374,45500,9.292,-33.74763,151.03335,109,0.1,183.1,20.91,1406
2340000,Point Frederick,4,4,4,1625,House,1927,36868,0.596,-33.44184,151.34373,8,0.1,183.1,48.56,1406
2100000,Castle Hill,3,4,2,1900,House,39594,40924,18.81,-33.72933,150.99777,112,0.1,183.1,24.76,1406
2050000,Woolloomooloo,2,2,1,118,Apartment / Unit / Flat,4011,57564,0.372,-33.8704,151.21848,8,0.1,183.1,0.99,1406
2000000,Petersham,3,3,2,209,Semi-Detached,8116,52884,1.287,-33.89452,151.1556,41,0.1,183.1,5.99,1406
1710000,West Pennant Hills,2,5,2,800,House,16374,45500,9.292,-33.74763,151.03335,109,0.1,183.1,20.91,1406
1390000,Beverley Park,1,2,2,582,House,2393,39208,1.006,-33.97729,151.13054,7,0.1,183.1,14.44,1406
1160000,Ultimo,2,2,1,124,Apartment / Unit / Flat,8845,20072,0.559,-33.87941,151.19845,23,0.1,183.1,1.9,1406
1050000,Camden,2,3,1,645,House,3230,37492,4.638,-34.05877,150.69373,82,0.1,183.1,52.32,1406
900000,The Ponds,3,4,2,256,House,11731,53716,4.654,-33.70612,150.90622,54,0.1,183.1,33.2,1406
2120000,North Parramatta,2,4,1,1097,House,13248,37908,5.243,-33.79411,151.0117,56,0.1,183.1,19.97,1405
1835000,Lane Cove North,1,3,2,557,House,11436,57408,2.363,-33.8057,151.16111,56,0.1,183.1,7.99,1405
1828000,Castle Hill,2,5,3,970,House,39594,40924,18.81,-33.72933,150.99777,112,0.1,183.1,24.76,1405
1810000,Hurstville Grove,2,4,4,923,House,2663,37180,0.948,-33.97709,151.09318,40,0.1,183.1,16.45,1405
1800000,Castle Hill,3,4,2,788,House,39594,40924,18.81,-33.72933,150.99777,112,0.1,183.1,24.76,1405
1750000,Castle Hill,3,4,2,750,House,39594,40924,18.81,-33.72933,150.99777,112,0.1,183.1,24.76,1405
1730000,Burraneer,1,3,1,564,House,3584,52728,1.448,-34.062,151.13762,24,0.1,183.1,22.83,1405
1226000,St Johns Park,3,5,2,550,House,6119,23920,1.982,-33.88259,150.90215,29,0.1,183.1,28.54,1405
1007000,Shelly Beach,1,3,1,571,House,1318,33696,1.162,-33.36992,151.48476,27,0.1,183.1,60.56,1405
815000,Greystanes,1,3,2,556,House,22802,33800,8.969,-33.82378,150.93855,62,0.1,183.1,25.53,1405
1075000,Narellan Vale,2,4,3,844,House,7193,40352,2.481,-34.05177,150.74372,98,0.1,183.1,47.8,1404
650000,Granville,1,3,1,430,House,15332,26208,3.333,-33.83592,151.00745,20,0.1,183.1,19.01,1404
3300000,Huntleys Point,2,3,4,923,House,144,56940,0.214,-33.83977,151.14423,16,0.1,183.1,6.7,1403
