price,num_bed,num_bath,property_size,km_from_cbd,suburb_lng,suburb_lat,suburb_population,suburb_median_income,type
2250000,4,2,696,28.35,151.32686,-33.62899,9905,43628,3
1800000,4,2,847,11.02,151.18832,-33.76741,3711,47788,3
345000,4,2,462,73.16,151.50567,-33.25377,8367,26468,3
2890000,4,2,1745,15.99,151.16978,-33.72491,17300,48464,3
973000,4,2,300,30.08,150.95622,-33.69583,27971,46228,3
620000,3,1,645,48.41,150.69863,-33.7734,11790,37024,3
3360000,3,1,512,4.45,151.22512,-33.82708,11227,68952,3
1560000,2,1,122,1.85,151.19357,-33.85546,1932,68380,3
1330000,4,2,570,30.08,150.95622,-33.69583,27971,46228,3
1085000,4,2,450,30.08,150.95622,-33.69583,27971,46228,3
1000000,2,1,179,14.67,151.29037,-33.75117,21518,44980,0
772875,4,2,811,73.6,151.47632,-33.24015,5226,35256,3
725501,1,1,84,12.32,151.12627,-33.7788,8144,34216,0
720000,3,1,605,31.57,150.89301,-33.97099,9633,37024,3
565000,3,2,258,33.46,150.87007,-33.76242,13451,27612,3
2365000,3,2,815,8.07,151.21235,-33.79242,1340,53404,3
1300000,4,3,640,30.08,150.95622,-33.69583,27971,46228,3
1075000,4,2,427,30.08,150.95622,-33.69583,27971,46228,3
840000,3,1,759,48.53,151.42812,-33.46746,4584,39728,3
3710000,5,2,645,16.78,151.30351,-33.73559,7870,49660,3
1750000,3,3,910,23.49,150.99327,-33.97576,590,48880,3
1000000,3,2,860,22.83,150.96403,-33.84826,4916,27924,3
870000,3,2,213,15.28,151.07815,-33.94831,10156,30628,11
3662500,5,3,562,16.78,151.30351,-33.73559,7870,49660,3
2550000,4,2,1033,6.95,151.14729,-33.83054,9528,48828,3
1900000,5,3,598,16.78,151.30351,-33.73559,7870,49660,3
1350000,2,1,442,11.24,151.08877,-33.85783,4767,42952,3
660000,1,1,72,5.0,151.19286,-33.82233,5495,72072,0
605000,3,1,707,63.63,151.4961,-33.34383,4006,26572,3
355000,2,1,115,44.13,150.75061,-33.75876,4031,33436,0
2731000,5,1,569,6.74,151.14668,-33.8953,3164,48204,3
2675000,4,2,697,6.95,151.14729,-33.83054,9528,48828,3
2520000,5,3,683,16.78,151.30351,-33.73559,7870,49660,3
2410000,3,1,696,16.78,151.30351,-33.73559,7870,49660,3
1390000,4,2,530,30.08,150.95622,-33.69583,27971,46228,3
1380000,4,2,427,30.08,150.95622,-33.69583,27971,46228,3
1260000,4,2,530,30.08,150.95622,-33.69583,27971,46228,3
1236000,3,1,520,15.28,151.07815,-33.94831,10156,30628,3
2225000,3,2,727,6.95,151.14729,-33.83054,9528,48828,3
1575000,4,2,866,24.76,150.99777,-33.72933,39594,40924,3
1321000,5,2,662,30.08,150.95622,-33.69583,27971,46228,3
1305000,3,1,525,15.28,151.07815,-33.94831,10156,30628,3
736000,3,2,563,23.96,150.95102,-33.86904,18081,20592,3
1920000,4,2,522,6.95,151.14729,-33.83054,9528,48828,3
1060000,5,2,559,30.08,150.95622,-33.69583,27971,46228,3
410000,2,1,117,23.96,150.95102,-33.86904,18081,20592,0
2010000,4,2,445,5.2,151.16537,-33.8937,7938,55484,3
1475100,4,2,695,24.76,150.99777,-33.72933,39594,40924,3
720000,4,2,1144,68.18,151.43056,-33.27889,4326,25480,3
621250,1,1,90,10.57,151.26601,-33.78215,6160,48620,0
530000,3,2,330,31.57,150.89301,-33.97099,9633,37024,11
1737000,5,3,751,30.08,150.95622,-33.69583,27971,46228,3
1450000,2,1,424,14.66,151.06765,-33.9234,10126,23036,3
2920000,5,3,1138,28.35,151.32686,-33.62899,9905,43628,3
2840000,4,3,582,5.2,151.16537,-33.8937,7938,55484,3
2670000,4,2,370,6.95,151.14729,-33.83054,9528,48828,3
2375000,4,2,790,40.73,151.36366,-33.52117,473,38584,3
1580000,5,3,697,23.83,151.28882,-33.66062,3620,40300,3
1295000,4,1,569,19.27,151.11234,-34.01864,3169,39572,3
1075000,3,2,868,39.61,151.34781,-33.52717,352,34320,3
990000,3,2,209,15.95,151.07681,-33.77377,23688,37024,0
820000,5,3,657,33.46,150.87007,-33.76242,13451,27612,3
710000,4,2,464,50.48,150.71508,-34.0577,6005,43160,3
515000,3,1,398,63.63,151.4961,-33.34383,4006,26572,3
500000,3,2,506,73.16,151.50567,-33.25377,8367,26468,3
432000,2,1,677,73.16,151.50567,-33.25377,8367,26468,3
2870000,5,3,722,21.63,151.054,-34.01049,2262,49868,3
2570000,4,2,448,6.74,151.14668,-33.8953,3164,48204,3
1985000,4,3,556,16.78,151.30351,-33.73559,7870,49660,3
1962000,3,2,626,11.71,151.25386,-33.96419,5420,36088,3
1960000,4,3,737,17.07,151.10096,-33.98937,1035,47528,3
1900000,3,1,585,15.45,151.14479,-33.99339,1661,45136,3
1890000,3,2,289,6.95,151.14729,-33.83054,9528,48828,3
1810000,5,3,905,24.76,150.99777,-33.72933,39594,40924,3
1800000,3,1,822,6.44,151.16033,-33.82437,3354,51740,3
1780000,6,3,904,24.76,150.99777,-33.72933,39594,40924,3
1761000,4,4,1127,24.76,150.99777,-33.72933,39594,40924,3
1715000,4,2,830,24.76,150.99777,-33.72933,39594,40924,3
1691000,5,3,1142,24.76,150.99777,-33.72933,39594,40924,3
1010000,3,2,358,24.76,150.99777,-33.72933,39594,40924,3
802000,2,1,425,17.01,151.05302,-33.9451,12103,23764,3
480000,3,1,613,73.16,151.50567,-33.25377,8367,26468,3
2325000,3,2,152,4.19,151.23244,-33.89787,2376,65936,9
675000,3,1,141,15.28,151.07815,-33.94831,10156,30628,0
460000,3,1,557,77.69,151.52049,-33.21474,4351,27248,3
1243000,3,1,860,19.84,151.08107,-33.72225,8464,43160,3
545000,2,1,443,40.99,151.29727,-33.50285,10643,25844,3
2105000,5,3,951,24.76,150.99777,-33.72933,39594,40924,3
1750000,5,3,700,24.76,150.99777,-33.72933,39594,40924,3
900000,3,2,166,12.84,151.1183,-33.95213,19733,31512,11
850000,3,1,295,17.01,151.05302,-33.9451,12103,23764,7
650000,3,1,603,40.99,151.29727,-33.50285,10643,25844,3
570000,2,2,104,17.01,151.05302,-33.9451,12103,23764,0
500000,4,1,531,77.69,151.52049,-33.21474,4351,27248,3
2025000,4,2,558,19.56,151.1585,-34.03624,792,59592,3
1985000,5,2,1016,24.76,150.99777,-33.72933,39594,40924,3
1760000,5,3,798,24.76,150.99777,-33.72933,39594,40924,3
1700000,4,2,1028,19.32,151.21565,-33.69099,3041,42484,3
1375000,4,3,689,39.61,151.34781,-33.52717,352,34320,3
515000,3,1,613,43.19,150.80766,-34.06338,12566,30628,3
1150000,3,2,451,10.09,151.1171,-33.913,7233,34632,3
940000,3,2,300,26.91,150.92398,-33.82108,5009,52832,3
840000,2,1,676,16.38,151.05607,-33.79216,5412,32188,3
490000,3,1,495,39.3,150.79717,-33.78218,8439,32292,3
480000,3,2,556,76.65,151.56058,-33.23957,3360,29120,3
442500,2,1,176,32.22,150.89081,-33.74925,7706,30992,10
1355000,4,2,700,20.91,151.03335,-33.74763,16374,45500,3
1330000,3,1,1126,19.32,151.21565,-33.69099,3041,42484,3
925000,4,2,600,34.5,150.91278,-33.67757,7965,45812,3
625000,3,1,560,32.22,150.89081,-33.74925,7706,30992,3
1780000,3,1,216,4.85,151.2503,-33.89296,9445,54964,3
1063000,3,1,697,22.63,150.96755,-33.83772,6592,25116,3
1045000,3,1,183,4.57,151.16107,-33.87113,7616,58916,3
900000,4,2,320,24.05,150.95681,-33.91492,9001,35880,3
870000,1,1,77,4.85,151.2503,-33.89296,9445,54964,0
2450000,3,2,581,7.12,151.13803,-33.84211,469,57928,3
1521100,3,1,803,18.35,151.06372,-33.75342,9396,47112,3
1025000,4,2,263,16.91,151.03784,-33.81378,6642,33540,2
660000,4,2,575,61.6,151.42855,-33.34073,8355,33852,3
460000,3,1,505,61.6,151.42855,-33.34073,8355,33852,3
420000,3,1,575,61.6,151.42855,-33.34073,8355,33852,3
300000,2,1,119,61.6,151.42855,-33.34073,8355,33852,0
1450000,4,2,500,18.83,151.07741,-33.73636,7287,43472,3
1400000,5,2,469,14.29,151.1214,-33.97075,10722,32656,3
1265000,3,2,273,18.83,151.07741,-33.73636,7287,43472,10
765000,2,2,126,18.83,151.07741,-33.73636,7287,43472,0
762000,3,1,556,25.67,150.9468,-33.79196,14337,34996,3
620000,3,1,556,25.67,150.9468,-33.79196,14337,34996,3
503000,3,1,372,47.8,150.74372,-34.05177,7193,40352,2
1520000,6,3,414,9.88,151.22753,-33.95297,5501,34736,3
1385000,5,2,930,24.81,150.98287,-33.74634,37050,41288,3
938888,3,2,403,24.81,150.98287,-33.74634,37050,41288,10
770000,2,2,129,50.75,151.42873,-33.44581,11349,38168,0
610000,3,1,635,39.76,150.78794,-33.79794,19897,38896,3
2630000,4,3,919,28.35,151.32686,-33.62899,9905,43628,3
1500000,3,2,600,8.99,151.22653,-33.94502,860,36088,3
580000,4,2,613,73.16,151.50567,-33.25377,8367,26468,3
398000,2,1,834,73.16,151.50567,-33.25377,8367,26468,3
2200000,4,3,689,25.06,151.31571,-33.65717,9301,46852,3
1220000,2,1,1144,14.61,151.05729,-33.8989,24373,22672,3
810000,5,3,651,48.41,150.69863,-33.7734,11790,37024,3
620000,4,2,586,73.6,151.47632,-33.24015,5226,35256,3
550000,3,1,725,40.99,151.29727,-33.50285,10643,25844,3
1590000,4,2,582,22.79,151.10248,-34.05003,3074,45292,3
1475000,6,3,1012,28.89,150.90114,-33.90435,9955,24128,3
1421000,3,2,252,21.15,151.29762,-33.68907,7501,45552,3
921000,4,1,942,14.61,151.05729,-33.8989,24373,22672,3
1920000,4,2,715,9.49,151.25148,-33.78698,3667,51064,3
1600000,6,3,670,12.84,151.1183,-33.95213,19733,31512,3
1250000,3,2,512,15.28,151.07815,-33.94831,10156,30628,3
1212000,5,3,558,24.22,150.98179,-33.97238,528,52312,3
873000,3,1,455,17.01,151.05302,-33.9451,12103,23764,3
767000,4,2,651,48.41,150.69863,-33.7734,11790,37024,3
640000,3,1,563,48.41,150.69863,-33.7734,11790,37024,3
630000,3,2,302,33.46,150.87007,-33.76242,13451,27612,3
535000,4,2,575,77.69,151.52049,-33.21474,4351,27248,3
707500,4,2,375,45.41,150.74247,-33.99074,4765,50336,3
1935000,2,1,860,8.8,151.21481,-33.78592,2554,50856,3
1182000,5,4,637,43.49,150.75296,-33.7743,4776,41704,3
765000,4,2,650,48.41,150.69863,-33.7734,11790,37024,3
740000,4,2,703,50.48,150.71508,-34.0577,6005,43160,3
681500,3,1,651,48.41,150.69863,-33.7734,11790,37024,3
605000,4,2,668,73.6,151.47632,-33.24015,5226,35256,3
590000,2,2,114,17.01,151.05302,-33.9451,12103,23764,0
590000,3,2,330,33.46,150.87007,-33.76242,13451,27612,3
3253000,4,2,1467,6.34,151.18498,-33.81194,9523,53456,3
3050000,4,3,1011,13.19,151.14822,-33.97235,4532,37232,3
2370000,4,3,457,16.78,151.30351,-33.73559,7870,49660,3
2200000,4,2,1635,28.35,151.32686,-33.62899,9905,43628,3
2145000,5,2,1005,18.23,151.07156,-33.98228,10486,45084,3
2120000,5,2,696,21.62,151.07001,-33.70912,4456,44044,3
1855000,3,3,683,16.78,151.30351,-33.73559,7870,49660,3
1760000,3,1,253,5.2,151.16537,-33.8937,7938,55484,3
1565000,4,3,480,10.35,151.16043,-33.9488,919,34528,3
1453000,3,2,607,12.84,151.1183,-33.95213,19733,31512,3
1380000,4,2,393,10.57,151.26601,-33.78215,6160,48620,3
1066000,3,1,758,23.96,150.95102,-33.86904,18081,20592,3
1010000,3,1,537,12.84,151.1183,-33.95213,19733,31512,3
800000,2,1,147,12.84,151.1183,-33.95213,19733,31512,11
618000,3,1,645,33.46,150.87007,-33.76242,13451,27612,3
1560000,4,2,961,16.36,151.12793,-33.73444,11919,49920,3
1135000,4,2,710,49.65,150.68049,-33.79317,23004,45916,3
785000,4,2,520,50.48,150.71508,-34.0577,6005,43160,3
705000,4,2,375,45.41,150.74247,-33.99074,4765,50336,3
670000,4,2,470,50.48,150.71508,-34.0577,6005,43160,3
627000,1,1,54,10.57,151.26601,-33.78215,6160,48620,0
605000,4,2,668,73.6,151.47632,-33.24015,5226,35256,3
1850000,4,2,840,16.36,151.12793,-33.73444,11919,49920,3
1800000,5,3,710,23.83,151.28882,-33.66062,3620,40300,3
1628000,4,3,350,12.84,151.1183,-33.95213,19733,31512,2
681000,3,1,628,48.41,150.69863,-33.7734,11790,37024,3
635000,4,2,557,33.46,150.87007,-33.76242,13451,27612,3
1697000,3,1,490,10.57,151.26601,-33.78215,6160,48620,3
1180000,2,2,214,25.06,151.31571,-33.65717,9301,46852,0
1160000,3,2,179,1.88,151.20456,-33.88148,7353,24076,0
710000,4,2,490,73.6,151.47632,-33.24015,5226,35256,3
515000,3,1,653,40.99,151.29727,-33.50285,10643,25844,3
2840000,5,3,708,16.78,151.30351,-33.73559,7870,49660,3
2020000,3,2,128,4.73,151.18038,-33.89994,15029,55484,3
1170000,3,2,246,16.36,151.12793,-33.73444,11919,49920,11
880000,4,2,613,45.41,150.74247,-33.99074,4765,50336,3
815000,2,1,92,16.78,151.30351,-33.73559,7870,49660,0
675000,3,2,252,63.63,151.4961,-33.34383,4006,26572,10
438000,3,1,575,77.69,151.52049,-33.21474,4351,27248,3
2380000,3,2,263,9.49,151.11092,-33.84282,4188,58188,0
1852500,4,2,1075,16.36,151.12793,-33.73444,11919,49920,3
1690000,2,1,379,6.12,151.14375,-33.86584,1376,44876,3
1450000,3,2,258,21.15,151.29762,-33.68907,7501,45552,3
1305000,3,1,983,28.35,151.32686,-33.62899,9905,43628,3
1215000,3,1,822,27.77,151.01793,-34.05778,17375,41756,3
1111000,3,2,627,19.76,151.1061,-33.70949,5941,43524,0
650000,3,1,600,50.48,150.71508,-34.0577,6005,43160,3
630000,3,2,388,50.48,150.71508,-34.0577,6005,43160,3
610000,3,1,191,14.61,151.05729,-33.8989,24373,22672,10
440000,3,1,923,77.69,151.52049,-33.21474,4351,27248,3
2895000,6,3,1012,18.23,151.07156,-33.98228,10486,45084,3
1794000,3,2,229,5.2,151.16537,-33.8937,7938,55484,3
1782500,4,1,664,11.24,151.08877,-33.85783,4767,42952,3
1780000,3,2,215,5.2,151.16537,-33.8937,7938,55484,3
1518000,2,2,127,4.73,151.18038,-33.89994,15029,55484,3
1480000,2,1,160,4.73,151.18038,-33.89994,15029,55484,3
1445000,4,3,404,9.65,151.14096,-33.93041,2511,32292,3
1195000,3,2,851,23.96,150.95102,-33.86904,18081,20592,3
1065000,2,1,134,4.73,151.18038,-33.89994,15029,55484,3
828000,3,1,575,14.61,151.05729,-33.8989,24373,22672,3
760000,3,1,159,12.84,151.1183,-33.95213,19733,31512,11
575000,3,1,610,33.46,150.87007,-33.76242,13451,27612,3
1905000,4,2,1791,16.36,151.12793,-33.73444,11919,49920,3
2250000,4,3,940,17.9,151.11725,-33.72353,17371,47424,3
2000000,4,2,749,14.03,151.19204,-33.7395,2849,45292,3
1600000,3,2,460,18.23,151.07156,-33.98228,10486,45084,3
1247800,4,1,620,12.84,151.1183,-33.95213,19733,31512,3
892000,4,2,548,49.65,150.68049,-33.79317,23004,45916,3
880000,4,2,548,49.65,150.68049,-33.79317,23004,45916,3
790000,4,2,417,45.41,150.74247,-33.99074,4765,50336,3
3651000,4,3,278,4.73,151.18038,-33.89994,15029,55484,3
2200000,4,3,1537,17.9,151.11725,-33.72353,17371,47424,3
1700000,4,2,974,16.36,151.12793,-33.73444,11919,49920,3
1090000,4,3,450,45.41,150.74247,-33.99074,4765,50336,3
677500,4,2,677,73.6,151.47632,-33.24015,5226,35256,3
1830000,4,2,871,25.06,151.31571,-33.65717,9301,46852,3
695000,3,1,701,48.41,150.69863,-33.7734,11790,37024,3
2200000,3,3,318,61.83,151.49762,-33.36239,530,29588,11
2159000,4,2,386,10.57,151.26601,-33.78215,6160,48620,3
2000000,4,2,136,4.66,151.18621,-33.90226,8014,71812,3
1715000,4,2,702,23.83,151.28882,-33.66062,3620,40300,3
1500000,4,2,948,16.36,151.12793,-33.73444,11919,49920,3
1330000,3,1,604,19.84,151.08107,-33.72225,8464,43160,3
851000,4,2,656,47.05,151.40208,-33.47252,7093,29432,3
755000,4,2,707,50.48,150.71508,-34.0577,6005,43160,3
656000,3,1,551,33.46,150.87007,-33.76242,13451,27612,3
2180000,4,3,748,25.06,151.31571,-33.65717,9301,46852,3
1640000,3,2,203,1.85,151.19357,-33.85546,1932,68380,3
1400000,4,2,986,64.12,151.44816,-33.32251,941,34320,3
1390000,4,3,1840,50.48,150.71508,-34.0577,6005,43160,3
1225000,4,2,7,73.6,151.47632,-33.24015,5226,35256,3
1160000,4,3,374,21.15,151.29762,-33.68907,7501,45552,6
1010000,1,1,85,4.73,151.18038,-33.89994,15029,55484,3
730000,2,1,78,25.06,151.31571,-33.65717,9301,46852,0
672000,4,2,302,45.41,150.74247,-33.99074,4765,50336,3
2455000,4,2,601,5.45,151.22388,-33.91291,15004,26728,3
2185000,5,3,730,9.41,151.11777,-33.90113,3329,38636,3
1945000,3,2,455,5.2,151.16537,-33.8937,7938,55484,3
1810000,3,1,164,4.73,151.18038,-33.89994,15029,55484,3
1775000,4,2,636,18.23,151.07156,-33.98228,10486,45084,3
1600000,3,2,695,15.25,151.12424,-33.9826,2022,36504,3
1362000,3,1,366,16.06,151.14125,-33.99813,1238,39728,3
490000,3,1,517,81.81,151.5733,-33.19331,5248,27092,3
3159000,4,2,238,2.92,151.2361,-33.87977,2580,70980,3
1672000,3,2,594,7.99,151.16111,-33.8057,11436,57408,3
1285000,4,3,531,20.91,151.03335,-33.74763,16374,45500,3
1200000,2,2,109,3.16,151.20958,-33.83662,7705,68744,0
1100000,4,2,980,21.53,151.06319,-34.01586,6184,40560,3
815000,2,1,107,7.9,151.13884,-33.9047,13715,47528,0
783250,2,1,607,21.97,150.99349,-33.78379,11215,40924,3
530000,3,1,588,43.19,150.80766,-34.06338,12566,30628,3
2100000,5,2,405,6.95,151.22847,-33.9259,15482,24908,3
1485000,4,2,727,11.47,151.21039,-33.76172,8329,39884,3
890000,3,1,486,20.44,151.01233,-33.94767,14176,31616,3
808000,3,2,576,21.53,151.06319,-34.01586,6184,40560,3
619000,3,1,760,39.3,150.79717,-33.78218,8439,32292,3
580000,4,2,607,39.3,150.79717,-33.78218,8439,32292,3
950000,2,1,149,10.17,151.29117,-33.80338,15866,66560,0
2900000,5,4,543,15.25,151.12424,-33.9826,2022,36504,3
2550000,5,3,582,49.55,151.35463,-33.43514,4238,31252,3
1720000,3,1,588,8.78,151.11506,-33.86462,1238,42588,3
1140000,4,1,657,15.99,151.11717,-33.98679,1252,36816,3
636000,3,1,600,39.3,150.79717,-33.78218,8439,32292,3
560000,4,1,645,46.55,150.7265,-33.74975,6726,35360,3
1350000,4,2,923,18.35,151.06372,-33.75342,9396,47112,3
935000,4,1,916,23.26,151.12988,-33.66638,7095,43056,3
725000,3,1,727,25.67,150.9468,-33.79196,14337,34996,3
665000,2,2,114,19.44,151.00875,-33.81479,25798,39260,0
2220000,6,3,561,15.25,151.12424,-33.9826,2022,36504,3
2005000,4,3,935,18.35,151.06372,-33.75342,9396,47112,3
1840000,4,3,525,10.16,151.10403,-33.8894,989,32292,3
688000,4,2,600,47.8,150.74372,-34.05177,7193,40352,3
596000,1,1,66,12.32,151.12627,-33.7788,8144,34216,0
2300000,2,2,135,2.61,151.22781,-33.88334,12911,73944,3
2000000,3,2,183,4.66,151.18621,-33.90226,8014,71812,3
1070000,3,1,696,24.81,150.98287,-33.74634,37050,41288,3
1050500,5,4,600,33.73,150.87193,-33.97953,1360,47372,3
717000,3,2,511,20.97,150.98902,-33.90761,9038,29640,10
650000,3,2,645,39.76,150.78794,-33.79794,19897,38896,3
3100000,3,1,556,6.89,151.13772,-33.84987,2926,65676,3
895000,5,2,720,30.08,150.95622,-33.69583,27971,46228,3
740000,3,1,911,40.99,151.29727,-33.50285,10643,25844,3
1577000,3,1,220,5.2,151.16537,-33.8937,7938,55484,3
1200000,5,3,670,46.89,151.31618,-33.45183,1602,36868,3
865000,4,2,468,31.57,150.89301,-33.97099,9633,37024,3
2100500,3,1,1011,11.28,151.10339,-33.91457,24541,25272,3
1961000,6,3,405,11.56,151.275,-33.77616,3090,45552,3
914500,3,2,551,30.99,150.92733,-33.71551,9163,45864,3
682100,3,1,754,47.05,151.40208,-33.47252,7093,29432,3
630000,4,2,540,73.6,151.47632,-33.24015,5226,35256,3
1885000,4,3,607,14.23,151.07693,-33.80082,933,41340,3
1690000,3,2,184,9.49,151.11092,-33.84282,4188,58188,0
1260000,5,3,600,47.05,151.40208,-33.47252,7093,29432,3
1054600,3,2,1010,63.59,151.44557,-33.32678,2028,31668,3
990000,4,2,612,45.41,150.74247,-33.99074,4765,50336,3
901000,3,1,690,28.37,150.93583,-33.75075,9353,42900,3
825000,4,2,940,49.65,150.68049,-33.79317,23004,45916,3
750000,4,2,350,49.65,150.68049,-33.79317,23004,45916,3
445000,2,1,556,74.11,151.54324,-33.25799,4550,25844,3
3415000,4,1,645,5.6,151.16811,-33.82863,2060,72904,3
2855000,4,2,531,3.78,151.19595,-33.83315,8323,72176,3
2646000,5,3,923,15.99,151.16978,-33.72491,17300,48464,3
2402000,4,2,973,16.36,151.12793,-33.73444,11919,49920,3
2105000,4,2,528,9.03,151.12854,-33.91005,4692,39624,3
1800000,4,2,1593,15.99,151.16978,-33.72491,17300,48464,3
1516000,3,2,739,23.74,151.1244,-34.06694,1093,55120,3
1282500,4,2,620,18.23,151.07156,-33.98228,10486,45084,3
1001000,5,3,818,32.72,150.86179,-33.91752,11222,30732,3
970000,3,1,682,14.61,151.05729,-33.8989,24373,22672,3
865000,3,1,708,14.61,151.05729,-33.8989,24373,22672,3
700000,2,2,139,10.09,151.14572,-33.93868,10590,32708,0
1965000,3,3,697,40.94,151.37418,-33.52256,745,40716,3
860000,4,2,708,49.65,150.68049,-33.79317,23004,45916,3
730000,4,2,921,47.05,151.40208,-33.47252,7093,29432,3
635000,3,1,450,49.65,150.68049,-33.79317,23004,45916,3
420000,3,1,375,81.81,151.5733,-33.19331,5248,27092,3
1550000,3,2,1100,19.7,151.00978,-33.92599,11574,25428,3
690000,4,2,350,49.65,150.68049,-33.79317,23004,45916,3
1300000,4,2,593,17.19,151.07198,-33.96908,10419,39624,3
951000,4,2,789,28.37,150.93583,-33.75075,9353,42900,3
825000,4,2,361,35.82,150.8735,-33.70583,4983,42744,3
700000,5,2,590,73.6,151.47632,-33.24015,5226,35256,3
680000,3,2,327,47.05,151.40208,-33.47252,7093,29432,3
1650000,5,3,520,15.25,151.12424,-33.9826,2022,36504,3
1535000,5,3,1106,19.84,151.08107,-33.72225,8464,43160,3
901000,4,2,432,35.82,150.8735,-33.70583,4983,42744,3
875000,4,2,701,28.37,150.93583,-33.75075,9353,42900,3
785000,5,3,364,49.65,150.68049,-33.79317,23004,45916,3
697000,2,1,442,16.83,151.02827,-33.85787,37366,22568,3
470000,2,2,106,16.83,151.02827,-33.85787,37366,22568,0
2415000,5,3,702,25.06,151.31571,-33.65717,9301,46852,3
2100000,5,4,600,19.56,151.1585,-34.03624,792,59592,3
1710000,3,2,632,11.24,151.08877,-33.85783,4767,42952,3
1650000,3,2,1024,15.99,151.16978,-33.72491,17300,48464,3
1500000,5,3,643,39.78,151.34031,-33.52349,222,41964,3
1420000,3,2,935,15.99,151.16978,-33.72491,17300,48464,3
890000,3,2,629,19.7,151.00978,-33.92599,11574,25428,3
740000,3,2,194,19.7,151.00978,-33.92599,11574,25428,10
735000,4,2,864,81.81,151.5733,-33.19331,5248,27092,3
545000,3,2,512,74.11,151.54324,-33.25799,4550,25844,3
460000,3,1,557,77.69,151.52049,-33.21474,4351,27248,3
1200000,5,3,697,28.37,150.93583,-33.75075,9353,42900,3
740000,5,2,300,45.41,150.74247,-33.99074,4765,50336,3
2600000,5,4,1077,25.06,151.31571,-33.65717,9301,46852,3
850000,4,3,373,35.82,150.8735,-33.70583,4983,42744,3
1820000,5,3,948,15.99,151.16978,-33.72491,17300,48464,3
1152000,5,2,691,28.37,150.93583,-33.75075,9353,42900,3
920000,4,2,733,28.37,150.93583,-33.75075,9353,42900,3
605000,2,2,708,74.11,151.54324,-33.25799,4550,25844,3
1350000,3,2,575,49.55,151.35463,-33.43514,4238,31252,3
1250000,4,2,570,31.01,150.94161,-33.69788,9042,46488,3
1017000,4,2,701,28.37,150.93583,-33.75075,9353,42900,3
640000,4,2,727,47.05,151.40208,-33.47252,7093,29432,3
820000,4,3,691,47.05,151.40208,-33.47252,7093,29432,3
650000,3,1,594,32.57,150.8917,-33.99111,13714,26936,3
520000,3,1,262,47.05,151.40208,-33.47252,7093,29432,3
370000,3,1,575,77.69,151.52049,-33.21474,4351,27248,3
1100000,3,1,746,17.06,151.03151,-33.82647,3806,39624,3
950000,4,2,714,28.37,150.93583,-33.75075,9353,42900,3
700000,1,1,91,9.49,151.11092,-33.84282,4188,58188,0
630000,3,2,1037,47.05,151.40208,-33.47252,7093,29432,3
610000,4,2,659,73.6,151.47632,-33.24015,5226,35256,3
1350000,5,2,660,31.01,150.94161,-33.69788,9042,46488,3
835000,5,3,338,35.82,150.8735,-33.70583,4983,42744,3
770000,4,2,699,47.05,151.40208,-33.47252,7093,29432,3
500000,2,1,502,32.57,150.8917,-33.99111,13714,26936,3
465000,3,1,221,32.57,150.8917,-33.99111,13714,26936,11
2050000,4,4,133,3.24,151.19334,-33.89089,3097,25272,3
630000,3,2,645,47.05,151.40208,-33.47252,7093,29432,3
1250000,3,1,1301,38.06,150.84989,-34.03164,12551,29276,3
850000,3,1,537,21.07,150.98511,-33.83511,29653,25272,3
729988,4,2,240,30.99,150.92733,-33.71551,9163,45864,10
500000,3,1,332,31.57,150.89301,-33.97099,9633,37024,10
